SystemId,metervalue,meterDate,solarlog s.no,last transfer date,Device type,may -2021 data,jun- 2021 data,jun - may diff,july- jun diff,capacity,specific yield,Reporting status
44992,30114,2021-07-29T06:03:49,691795672,01/07/2021 10:13,Meter,29135,29720,585,394,4.3605,3.227021803,TRUE
45133,64393,2021-07-29T06:03:49,960230109,01/07/2021 10:13,Meter,62202,63503,1301,890,9.315,3.412315007,TRUE
45137,42011,2021-07-29T06:03:50,2033978725,01/07/2021 10:13,Meter,40397,41387,990,624,7.308,3.04949566,TRUE
42853,45266,2021-07-29T06:03:50,960235296,01/07/2021 10:13,Meter,43779,44687,908,579,6.48,3.191137566,TRUE
43346,63795,2021-07-29T06:03:50,154930503,01/07/2021 10:13,Meter,61722,62979,1257,816,6.588,4.423627374,TRUE
40101,80763,2021-07-29T06:03:50,154951745,01/07/2021 10:13,Meter,78382,79825,1443,938,9,3.722222222,TRUE
36703,56789,2021-07-29T06:03:51,1228679860,01/07/2021 10:13,Meter,55078,56094,1016,695,7.056,3.517776158,TRUE
46711,42044,2021-07-29T06:03:51,154930750,01/07/2021 10:13,Meter,40598,41448,850,596,5.13,4.149262044,TRUE
5584,61931,2021-07-29T06:03:51,691812468,01/07/2021 10:13,Meter,59880,61119,1239,812,10.26,2.826510721,TRUE
45947,74126,2021-07-29T06:03:51,2033990581,01/07/2021 10:13,Meter,71588,73114,1526,1012,9.675,3.735695829,TRUE
46021,36505,2021-07-29T06:03:52,1228686529,01/07/2021 10:13,Meter,35212,35989,777,516,6.156,2.993595099,TRUE
46025,28779,2021-07-29T06:03:52,960231591,01/07/2021 10:13,Meter,27708,28355,647,424,4.536,3.338372386,TRUE
75678,18581,2021-07-29T06:03:52,1765537619,01/07/2021 10:13,Meter,17787,18277,490,304,2.745,3.9552433,TRUE
46106,35171,2021-07-29T06:03:52,423384700,01/07/2021 10:13,Meter,33974,34696,722,475,4.536,3.739921895,TRUE
46167,30252,2021-07-29T06:03:53,1228694433,01/07/2021 10:13,Meter,29047,29776,729,476,5.382,3.158677072,TRUE
46168,28403,2021-07-29T06:03:53,1765587019,01/07/2021 10:13,Meter,27335,27987,652,416,4.68,3.174603175,TRUE
46094,40980,2021-07-29T06:03:53,960228380,01/07/2021 10:13,Meter,39402,40349,947,631,6.552,3.439516832,TRUE
45626,288413,2021-07-29T06:03:53,1497114297,01/07/2021 10:13,Meter,276164,283408,7244,5005,46.8,3.819444444,TRUE
3878,70152,2021-07-29T06:03:54,423411376,01/07/2021 10:13,Meter,68813,69632,819,520,4.968,3.73821026,TRUE
46282,229652,2021-07-29T06:03:54,154934455,01/07/2021 10:13,Meter,222060,226629,4569,3023,29.646,3.641782558,TRUE
46338,34644,2021-07-29T06:03:54,691809751,01/07/2021 10:13,Meter,33252,34099,847,545,6.9255,2.810524253,TRUE
46354,28182,2021-07-29T06:03:54,1228665287,01/07/2021 10:13,Meter,27326,27843,517,339,3.528,3.431729835,TRUE
46519,44541,2021-07-29T06:03:55,1765645311,01/07/2021 10:13,Meter,42612,43776,1164,765,6.669,4.096780413,TRUE
46665,92180,2021-07-29T06:03:55,1765533914,01/07/2021 10:13,Meter,88866,90840,1974,1340,12.078,3.962340028,TRUE
40099,57752,2021-07-29T06:03:55,154928774,01/07/2021 10:13,Meter,56459,57277,818,475,11.16,1.520097286,TRUE
29049,76964,2021-07-29T06:03:55,1765613448,01/07/2021 10:13,Meter,74545,75974,1429,990,8.262,4.279489574,TRUE
47023,39034,2021-07-29T06:03:56,2033980701,01/07/2021 10:13,Meter,37447,38401,954,633,7.128,3.171596922,TRUE
47040,29358,2021-07-29T06:03:56,1228660594,01/07/2021 10:13,Meter,28189,28914,725,444,4.68,3.388278388,TRUE
47047,79355,2021-07-29T06:03:56,1765545770,01/07/2021 10:13,Meter,76470,78180,1710,1175,10.8,3.885582011,TRUE
47085,43112,2021-07-29T06:03:56,2033992557,01/07/2021 10:13,Meter,41790,42584,794,528,4.86,3.880070547,TRUE
46041,60276,2021-07-29T06:03:57,423355554,01/07/2021 10:13,Meter,57915,59329,1414,947,9.234,3.662706148,TRUE
45937,34931,2021-07-29T06:03:57,691810492,01/07/2021 10:13,Meter,33587,34391,804,540,5.2974,3.640599971,TRUE
46560,31111,2021-07-29T06:03:57,691801600,01/07/2021 10:13,Meter,30043,30694,651,417,5.04,2.954931973,TRUE
46237,53747,2021-07-29T06:03:58,960229862,01/07/2021 10:13,Meter,51759,52981,1222,766,8.4645,3.231985688,TRUE
43716,93556,2021-07-29T06:03:58,691799624,01/07/2021 10:13,Meter,90059,92190,2131,1366,13.5,3.613756614,TRUE
47251,64803,2021-07-29T06:03:58,1765554168,01/07/2021 10:13,Meter,62603,63965,1362,838,10.8,2.771164021,TRUE
45742,48496,2021-07-29T06:03:58,154924822,01/07/2021 10:13,Meter,46627,47760,1133,736,6.804,3.863273705,TRUE
62773,38796,2021-07-29T06:03:59,960236778,01/07/2021 10:13,Meter,37072,38116,1044,680,7.047,3.446248657,TRUE
45613,43753,2021-07-29T06:03:59,691801847,01/07/2021 10:13,Meter,42284,43167,883,586,7.182,2.91403111,TRUE
45680,17487,2021-07-29T06:03:59,2033969092,01/07/2021 10:13,Meter,16941,17261,320,226,2.52,3.202947846,TRUE
45711,80828,2021-07-29T06:03:59,691800118,01/07/2021 10:13,Meter,78164,79761,1597,1067,9.72,3.920487948,TRUE
45718,17006,2021-07-29T06:04:00,423371609,01/07/2021 10:13,Meter,16399,16769,370,237,2.268,3.732048375,TRUE
78848,48220,2021-07-29T06:04:00,155213318,01/07/2021 10:13,Meter,45875,46968,1093,1252,9.72,4.600235156,TRUE
45802,44357,2021-07-29T06:04:00,1497108863,01/07/2021 10:13,Meter,42663,43690,1027,667,7.9515,2.995840857,TRUE
45806,45998,2021-07-29T06:04:00,154932479,01/07/2021 10:13,Meter,44661,45464,803,534,6.156,3.098022835,TRUE
86041,48551,2021-07-29T06:04:01,2034305753,01/07/2021 10:13,Meter,45993,47520,1527,1031,8.7435,4.211291653,TRUE
45817,23812,2021-07-29T06:04:01,1228674920,01/07/2021 10:13,Meter,23075,23520,445,292,3.024,3.448601663,TRUE
45845,21355,2021-07-29T06:04:01,2033976502,01/07/2021 10:13,Meter,20553,21040,487,315,4.032,2.790178571,TRUE
81733,38405,2021-07-29T06:04:02,1765835995,01/07/2021 10:13,Meter,36252,37529,1277,876,9.072,3.448601663,TRUE
45921,57461,2021-07-29T06:04:02,691939179,01/07/2021 10:13,Meter,55507,56703,1196,758,6.156,4.397567994,TRUE
45932,35259,2021-07-29T06:04:02,1228669733,01/07/2021 10:13,Meter,34050,34784,734,475,5.796,2.926895396,TRUE
45934,23103,2021-07-29T06:04:03,960238013,01/07/2021 10:13,Meter,22173,22743,570,360,5.3352,2.409870831,TRUE
75264,45756,2021-07-29T06:04:03,2034168668,01/07/2021 10:13,Meter,43810,44981,1171,775,8.235,3.361089427,TRUE
46212,80456,2021-07-29T06:04:03,1228673438,01/07/2021 10:13,Meter,77723,79372,1649,1084,10.3005,3.758486065,TRUE
20846,33049,2021-07-29T06:04:03,1497117508,01/07/2021 10:13,Meter,32218,32713,495,336,6.156,1.949317739,TRUE
35682,63622,2021-07-29T06:04:03,1497123436,01/07/2021 10:13,Meter,61682,62859,1177,763,8.91,3.058361392,TRUE
54349,106012,2021-07-29T06:04:04,1765746828,01/07/2021 10:13,Meter,102189,104458,2269,1554,13.9725,3.97208803,TRUE
69772,71370,2021-07-29T06:04:04,2033978478,01/07/2021 10:13,Meter,67877,70023,2146,1347,14.283,3.368139947,TRUE
46039,67975,2021-07-29T06:04:04,154930256,01/07/2021 10:13,Meter,65279,66936,1657,1039,11.934,3.109363403,TRUE
44017,65252,2021-07-29T06:04:05,423364693,01/07/2021 10:13,Meter,62801,64297,1496,955,9.936,3.43268346,TRUE
46206,62132,2021-07-29T06:04:07,423356542,01/07/2021 10:14,Meter,59875,61222,1347,910,9.072,3.582451499,TRUE
46201,65571,2021-07-29T06:04:07,423363952,01/07/2021 10:14,Meter,62978,64501,1523,1070,9.639,3.964548782,TRUE
44386,26485,2021-07-29T06:04:07,691799377,01/07/2021 10:14,Meter,25512,26101,589,384,3.848,3.564003564,TRUE
18389,57984,2021-07-29T06:04:08,691812962,01/07/2021 10:14,Meter,55954,57201,1247,783,7.673,3.64450485,TRUE
46244,82807,2021-07-29T06:04:08,960253574,01/07/2021 10:14,Meter,80323,81824,1501,983,10.395,3.37731052,TRUE
27333,60216,2021-07-29T06:04:08,960234802,01/07/2021 10:14,Meter,58136,59370,1234,846,8.1,3.73015873,TRUE
47888,81714,2021-07-29T06:04:09,423387911,01/07/2021 10:14,Meter,78835,80536,1701,1178,10.557,3.985168947,TRUE
48022,63087,2021-07-29T06:04:09,1228674673,01/07/2021 10:14,Meter,61147,62279,1132,808,8.424,3.425586759,TRUE
27528,59645,2021-07-29T06:04:09,960282967,01/07/2021 10:14,Meter,57520,58797,1277,848,9.418,3.215726724,TRUE
27520,55935,2021-07-29T06:04:09,691800859,01/07/2021 10:14,Meter,53487,54943,1456,992,9.9,3.578643579,TRUE
43202,48640,2021-07-29T06:04:10,1497119731,01/07/2021 10:14,Meter,46886,47945,1059,695,7.182,3.456060787,TRUE
46416,89273,2021-07-29T06:04:10,423555624,01/07/2021 10:14,Meter,86263,88091,1828,1182,11.61,3.636028055,TRUE
79091,52602,2021-07-29T06:04:10,2034096544,01/07/2021 10:14,Meter,49891,51466,1575,1136,8.424,4.816171483,TRUE
46161,25881,2021-07-29T06:04:10,1497110345,01/07/2021 10:14,Meter,25037,25548,511,333,3.591,3.311851056,TRUE
46045,66415,2021-07-29T06:04:11,1497128623,01/07/2021 10:14,Meter,64089,65493,1404,922,8.9775,3.667899909,TRUE
27595,51653,2021-07-29T06:04:11,154975704,01/07/2021 10:14,Meter,49845,50951,1106,702,7.56,3.316326531,TRUE
48169,49571,2021-07-29T06:04:11,691846801,01/07/2021 10:14,Meter,47444,48747,1303,824,10.836,2.715815008,TRUE
48655,47694,2021-07-29T06:04:11,423409400,01/07/2021 10:14,Meter,45793,46933,1140,761,7.695,3.531978093,TRUE
49107,27853,2021-07-29T06:04:12,691852235,01/07/2021 10:14,Meter,26885,27467,582,386,3.78,3.647014361,TRUE
49315,57331,2021-07-29T06:04:12,960379297,01/07/2021 10:14,Meter,55431,56562,1131,769,7.533,3.645862965,TRUE
49321,44517,2021-07-29T06:04:12,1765585784,01/07/2021 10:14,Meter,43179,43976,797,541,6.048,3.19468065,TRUE
49379,55502,2021-07-29T06:04:12,154981138,01/07/2021 10:14,Meter,54628,54795,167,707,9,2.805555556,TRUE
49381,34328,2021-07-29T06:04:13,1765587266,01/07/2021 10:14,Meter,33170,33873,703,455,4.617,3.519601473,TRUE
49923,24916,2021-07-29T06:04:13,1765586772,01/07/2021 10:14,Meter,24138,24607,469,309,3.276,3.368655154,TRUE
49924,18260,2021-07-29T06:04:13,1765588501,01/07/2021 10:14,Meter,17605,18005,400,255,3.024,3.011621315,TRUE
50230,20177,2021-07-29T06:04:17,423371115,01/07/2021 10:14,Meter,19282,19817,535,360,3.654,3.518648839,TRUE
50803,29340,2021-07-29T06:04:18,1497154805,01/07/2021 10:14,Meter,28338,28949,611,391,4.617,3.02453665,TRUE
26501,57597,2021-07-29T06:04:18,154973728,01/07/2021 10:14,Meter,55406,56726,1320,871,8.91,3.491261825,TRUE
51771,21749,2021-07-29T06:04:18,691847295,01/07/2021 10:14,Meter,21062,21477,415,272,3.015,3.221985312,TRUE
76233,34101,2021-07-29T06:04:19,1765588995,01/07/2021 10:14,Meter,32508,33464,956,637,6.624,3.434480676,TRUE
90027,27228,2021-07-29T06:04:19,692121712,01/07/2021 10:14,Meter,25590,26542,952,686,6.525,3.754789272,TRUE
51799,22475,2021-07-29T06:04:19,423475102,01/07/2021 10:14,Meter,21619,22135,516,340,4.617,2.63003187,TRUE
49947,75625,2021-07-29T06:04:19,1497096266,01/07/2021 10:14,Meter,72894,74557,1663,1068,11.178,3.412315007,TRUE
78721,21911,2021-07-29T06:04:20,960374357,01/07/2021 10:14,Meter,20851,21498,647,413,3.843,3.838147281,TRUE
52023,21621,2021-07-29T06:04:20,691791226,01/07/2021 10:14,Meter,20721,21269,548,352,3.402,3.695305283,TRUE
49065,93323,2021-07-29T06:04:20,691802341,01/07/2021 10:14,Meter,90219,92064,1845,1259,11.232,4.003230566,TRUE
50898,245184,2021-07-29T06:04:21,1228674426,01/07/2021 10:14,Meter,235745,241444,5699,3740,34.1388,3.912598819,TRUE
50396,95979,2021-07-29T06:04:21,154922846,01/07/2021 10:14,Meter,92716,94664,1948,1315,12.096,3.882629441,TRUE
50653,55992,2021-07-29T06:04:21,1765544041,01/07/2021 10:14,Meter,54233,55287,1054,705,7.236,3.479625681,TRUE
52579,35051,2021-07-29T06:04:23,1228745809,01/07/2021 10:14,Meter,33753,34543,790,508,5.8995,3.075321153,TRUE
52090,63896,2021-07-29T06:04:23,1228693939,01/07/2021 10:14,Meter,61732,62986,1254,910,9.882,3.288807934,TRUE
51718,56975,2021-07-29T06:04:26,2034023926,01/07/2021 10:14,Meter,54485,56015,1530,960,9.828,3.488574917,TRUE
51615,170327,2021-07-29T06:04:26,1765588254,01/07/2021 10:14,Meter,164493,168062,3569,2265,22.41,3.609676802,TRUE
20941,54498,2021-07-29T06:04:26,1228679613,01/07/2021 10:14,Meter,53078,53881,803,617,8.1,2.720458554,TRUE
85633,35936,2021-07-29T06:04:27,1765886877,01/07/2021 10:14,Meter,33626,35048,1422,888,7.875,4.027210884,TRUE
90194,47670,2021-07-29T06:04:27,1228861899,01/07/2021 10:14,Meter,45385,47047,1662,623,12.96,1.716820988,TRUE
50985,100598,2021-07-29T06:04:27,1765532679,01/07/2021 10:14,Meter,97120,99241,2121,1357,14.04,3.451872202,TRUE
50696,126502,2021-07-29T06:04:28,1228661829,01/07/2021 10:14,Meter,122222,124727,2505,1775,17.442,3.634494734,TRUE
50537,113649,2021-07-29T06:04:28,423413599,01/07/2021 10:14,Meter,110359,112482,2123,1167,12.312,3.385199109,TRUE
50549,32205,2021-07-29T06:04:28,2033980207,01/07/2021 10:14,Meter,31329,31851,522,354,4.4145,2.863938644,TRUE
75436,48671,2021-07-29T06:04:28,1228670474,01/07/2021 10:14,Meter,46693,47869,1176,802,8.064,3.55194161,TRUE
50092,59473,2021-07-29T06:04:29,154922105,01/07/2021 10:14,Meter,57545,58727,1182,746,7.56,3.524187453,TRUE
52060,53199,2021-07-29T06:04:29,1228662817,01/07/2021 10:14,Meter,51580,52538,958,661,6.318,3.736489848,TRUE
52058,65581,2021-07-29T06:04:29,691808763,01/07/2021 10:14,Meter,63671,64816,1145,765,7.722,3.538128538,TRUE
50110,42440,2021-07-29T06:04:29,423412611,01/07/2021 10:14,Meter,41124,41905,781,535,5.859,3.261161095,TRUE
49949,76236,2021-07-29T06:04:30,1228716663,01/07/2021 10:14,Meter,73821,75249,1428,987,10.08,3.49702381,TRUE
49934,58153,2021-07-29T06:04:30,2033966869,01/07/2021 10:14,Meter,56010,57305,1295,848,9.045,3.348337677,TRUE
49932,79735,2021-07-29T06:04:30,960287660,01/07/2021 10:14,Meter,76777,78519,1742,1216,11.34,3.82968002,TRUE
49772,74505,2021-07-29T06:04:30,960280497,01/07/2021 10:14,Meter,72048,73477,1429,1028,12.825,2.862712336,TRUE
49765,77132,2021-07-29T06:04:31,1497153323,01/07/2021 10:14,Meter,74566,76061,1495,1071,12.096,3.162202381,TRUE
93807,38141,2021-07-29T06:04:31,155237277,01/07/2021 10:14,Meter,36507,37498,991,643,12.096,1.898502457,TRUE
52679,57736,2021-07-29T06:04:31,1228674179,01/07/2021 10:14,Meter,55726,56948,1222,788,7.6545,3.676642125,TRUE
50374,103659,2021-07-29T06:04:31,1228692457,01/07/2021 10:14,Meter,98336,102298,3962,1361,13.041,3.727255798,TRUE
47254,127487,2021-07-29T06:04:32,1765564048,01/07/2021 10:14,Meter,122780,125631,2851,1856,19.8,3.347763348,TRUE
47255,64546,2021-07-29T06:04:32,154919141,01/07/2021 10:14,Meter,62290,63618,1328,928,8.1,4.091710758,TRUE
47193,75872,2021-07-29T06:04:32,691917196,01/07/2021 10:14,Meter,73562,75046,1484,826,12.9492,2.278133012,TRUE
47195,35096,2021-07-29T06:04:32,691790238,01/07/2021 10:14,Meter,33901,34616,715,480,4.725,3.628117914,TRUE
47196,65241,2021-07-29T06:04:32,1765657661,01/07/2021 10:14,Meter,62960,64338,1378,903,8.775,3.675213675,TRUE
69707,59502,2021-07-29T06:04:33,692151599,01/07/2021 10:14,Meter,57061,58602,1541,900,9.36,3.434065934,TRUE
47197,33828,2021-07-29T06:04:33,423380501,01/07/2021 10:14,Meter,32580,33336,756,492,4.5,3.904761905,TRUE
47234,106324,2021-07-29T06:04:33,1228685047,01/07/2021 10:14,Meter,103057,105050,1993,1274,13.5,3.37037037,TRUE
47235,102013,2021-07-29T06:04:34,960253327,01/07/2021 10:14,Meter,97964,100435,2471,1578,14.355,3.925959098,TRUE
47253,32192,2021-07-29T06:04:34,691803082,01/07/2021 10:14,Meter,30790,31650,860,542,5.175,3.740510697,TRUE
53456,52852,2021-07-29T06:04:34,154978174,01/07/2021 10:14,Meter,50860,52058,1198,794,9.648,2.939173182,TRUE
53274,85248,2021-07-29T06:04:34,423374079,01/07/2021 10:14,Meter,81927,83917,1990,1331,11.34,4.19186193,TRUE
84804,25654,2021-07-29T06:04:35,155274327,01/07/2021 10:14,Meter,24016,25008,992,646,6.7275,3.429420821,TRUE
20859,83578,2021-07-29T06:04:35,1228679119,01/07/2021 10:14,Meter,80887,82438,1551,1140,9.72,4.188712522,TRUE
53658,28630,2021-07-29T06:04:35,1497109357,01/07/2021 10:14,Meter,27564,28218,654,412,4.8735,3.019244016,TRUE
53743,77331,2021-07-29T06:04:35,1497102935,01/07/2021 10:14,Meter,74279,76120,1841,1211,11.4885,3.764634199,TRUE
53747,107008,2021-07-29T06:04:36,1765538607,01/07/2021 10:14,Meter,103760,105676,1916,1332,16.038,2.966169633,TRUE
54183,64339,2021-07-29T06:04:36,1228754454,01/07/2021 10:14,Meter,61782,63281,1499,1058,9.234,4.092020174,TRUE
54143,49418,2021-07-29T06:04:36,1228667757,01/07/2021 10:14,Meter,47641,48729,1088,689,8.208,2.997946255,TRUE
48064,31680,2021-07-29T06:04:37,691789497,01/07/2021 10:14,Meter,30377,31159,782,521,5.13,3.627123364,TRUE
44966,32357,2021-07-29T06:04:37,1497098489,01/07/2021 10:15,Meter,31038,31841,803,516,5.643,3.265740108,TRUE
54175,75856,2021-07-29T06:04:37,1765695946,01/07/2021 10:15,Meter,73505,74950,1445,906,9,3.595238095,TRUE
20574,50369,2021-07-29T06:04:38,1765536137,01/07/2021 10:15,Meter,48549,49621,1072,748,7.452,3.584847788,TRUE
52755,37931,2021-07-29T06:04:38,423407671,01/07/2021 10:15,Meter,36722,37448,726,483,5.103,3.380364491,TRUE
54347,73493,2021-07-29T06:04:38,1228673685,01/07/2021 10:15,Meter,70678,72339,1661,1154,12.361,3.334219377,TRUE
78827,125057,2021-07-29T06:04:38,423488193,01/07/2021 10:15,Meter,119600,122878,3278,2179,22.356,3.481008614,TRUE
54392,99322,2021-07-29T06:04:39,423448426,01/07/2021 10:15,Meter,95500,97737,2237,1585,12.375,4.574314574,TRUE
54396,38524,2021-07-29T06:04:39,154971999,01/07/2021 10:15,Meter,37298,38034,736,490,5.3865,3.248862898,TRUE
83352,37299,2021-07-29T06:04:40,423649237,01/07/2021 10:15,Meter,35151,36421,1270,878,8.1405,3.851992243,TRUE
54409,67375,2021-07-29T06:04:40,691883604,01/07/2021 10:15,Meter,65231,66526,1295,849,8.325,3.642213642,TRUE
54410,54917,2021-07-29T06:04:41,423410635,01/07/2021 10:15,Meter,53081,54187,1106,730,9,2.896825397,TRUE
54475,44744,2021-07-29T06:04:41,1497181234,01/07/2021 10:15,Meter,42931,44023,1092,721,8.28,3.109903382,TRUE
54476,125612,2021-07-29T06:04:41,691824077,01/07/2021 10:15,Meter,121297,123902,2605,1710,16.2,3.76984127,TRUE
54523,65659,2021-07-29T06:04:41,1497106887,01/07/2021 10:15,Meter,63086,64645,1559,1014,9,4.023809524,TRUE
54118,76057,2021-07-29T06:04:42,1228718886,01/07/2021 10:15,Meter,73367,74978,1611,1079,9.72,3.964579659,TRUE
54000,28315,2021-07-29T06:04:42,1497153570,01/07/2021 10:15,Meter,27275,27861,586,454,4.032,4.021400227,TRUE
54426,40478,2021-07-29T06:04:42,960259255,01/07/2021 10:15,Meter,38974,39859,885,619,6.143,3.598753517,TRUE
54524,98157,2021-07-29T06:04:42,2034025655,01/07/2021 10:15,Meter,94487,96628,2141,1529,11.7,4.667277167,TRUE
53767,48669,2021-07-29T06:04:43,1228666275,01/07/2021 10:15,Meter,46533,47839,1306,830,8.9775,3.301905558,TRUE
45610,23866,2021-07-29T06:04:43,154999416,01/07/2021 10:15,Meter,22929,23495,566,371,3.978,3.330819507,TRUE
54483,45698,2021-07-29T06:04:43,423387170,01/07/2021 10:15,Meter,44062,45051,989,647,6.831,3.382688165,TRUE
48400,62322,2021-07-29T06:04:43,1228723085,01/07/2021 10:15,Meter,60135,61464,1329,858,6.696,4.576292883,TRUE
20576,51126,2021-07-29T06:04:44,960229368,01/07/2021 10:15,Meter,49241,50362,1121,764,6.831,3.994395299,TRUE
23717,71878,2021-07-29T06:04:44,1765555897,01/07/2021 10:15,Meter,69557,70921,1364,957,8.64,3.955853175,TRUE
53844,92116,2021-07-29T06:04:44,423416810,01/07/2021 10:15,Meter,88341,90573,2232,1543,13.851,3.978567819,TRUE
53874,35372,2021-07-29T06:04:44,960282473,01/07/2021 10:15,Meter,34217,34917,700,455,4.536,3.582451499,TRUE
51570,43027,2021-07-29T06:04:45,1228741363,01/07/2021 10:15,Meter,41636,42478,842,549,5.4,3.630952381,TRUE
36358,25250,2021-07-29T06:04:46,1765749545,01/07/2021 10:15,Meter,24357,24901,544,349,3.672,3.394413321,TRUE
54511,134007,2021-07-29T06:04:47,1497129117,01/07/2021 10:15,Meter,126756,132287,5531,1720,20.601,2.981824738,TRUE
54576,88765,2021-07-29T06:04:47,1497113803,01/07/2021 10:15,Meter,85846,87652,1806,1113,11.34,3.505291005,TRUE
45918,31468,2021-07-29T06:04:47,423387417,01/07/2021 10:15,Meter,30225,30977,752,491,6.552,2.676391069,TRUE
60134,77059,2021-07-29T06:04:48,1497150112,01/07/2021 10:15,Meter,74030,75875,1845,1184,11.478,3.684066413,TRUE
54587,40258,2021-07-29T06:04:48,691793202,01/07/2021 10:15,Meter,38588,39605,1017,653,8.208,2.841304651,TRUE
15346,34351,2021-07-29T06:04:48,423355801,01/07/2021 10:15,Meter,33051,33828,777,523,4.5,4.150793651,TRUE
39864,47227,2021-07-29T06:04:48,691805799,01/07/2021 10:15,Meter,45751,46641,890,586,6.435,3.252303252,TRUE
24729,42608,2021-07-29T06:04:49,691814938,01/07/2021 10:15,Meter,41279,42081,802,527,5.445,3.456644366,TRUE
39426,41720,2021-07-29T06:04:49,2033986876,01/07/2021 10:15,Meter,40175,41108,933,612,7.182,3.043322592,TRUE
80925,25517,2021-07-29T06:04:49,1765673469,01/07/2021 10:15,Meter,24789,25214,425,303,4.95,2.186147186,TRUE
52729,44053,2021-07-29T06:04:49,1228718145,01/07/2021 10:15,Meter,42446,43411,965,642,6.521,3.516112778,TRUE
54091,34041,2021-07-29T06:04:50,960271358,01/07/2021 10:15,Meter,32851,33572,721,469,4.536,3.692680776,TRUE
44414,77521,2021-07-29T06:04:50,423359506,01/07/2021 10:15,Meter,75032,76536,1504,985,9.342,3.765635991,TRUE
52689,37983,2021-07-29T06:04:50,423512152,01/07/2021 10:15,Meter,36406,37371,965,612,6.21,3.519668737,TRUE
54615,60515,2021-07-29T06:04:50,2034060729,01/07/2021 10:15,Meter,57986,59519,1533,996,9.576,3.714643752,TRUE
43343,27659,2021-07-29T06:04:50,960244929,01/07/2021 10:15,Meter,26822,27327,505,332,3.024,3.92101285,TRUE
54766,27520,2021-07-29T06:04:51,691821854,01/07/2021 10:15,Meter,26487,27160,673,360,7.063,1.82035153,TRUE
54982,80094,2021-07-29T06:04:51,960311372,01/07/2021 10:15,Meter,76819,78812,1993,1282,12.42,3.686450426,TRUE
10439,50610,2021-07-29T06:04:51,960283461,01/07/2021 10:15,Meter,49221,50068,847,542,8.1,2.389770723,TRUE
43243,72286,2021-07-29T06:04:53,1228747538,01/07/2021 10:15,Meter,70015,71363,1348,923,9.072,3.633629378,TRUE
55624,16863,2021-07-29T06:04:54,960310384,01/07/2021 10:15,Meter,16236,16612,376,251,3.8475,2.329898821,TRUE
55611,38853,2021-07-29T06:04:54,1228780142,01/07/2021 10:15,Meter,37658,38384,726,469,6.156,2.720922677,TRUE
55335,38306,2021-07-29T06:04:54,154925563,01/07/2021 10:15,Meter,37062,37799,737,507,6.804,2.661249685,TRUE
55337,76060,2021-07-29T06:04:55,423361482,01/07/2021 10:15,Meter,73398,74946,1548,1114,9.828,4.048200477,TRUE
88884,46517,2021-07-29T06:04:55,1228976260,02/07/2021 10:10,Meter,44049.197,45543,1493.803,974,10.301,3.376925957,TRUE
55645,43863,2021-07-29T06:04:55,423490663,01/07/2021 10:15,Meter,42272,43216,944,647,6.4125,3.603453077,TRUE
